Unnamed: 0,MODE,sv,sw,gc_dist,r_dist,temp_cntl,export,hazmat,wgt_factor,sctg,naics,orig_state,orig_state_full,states_code_o,orig_ma,dest_state,dest_state_full,states_code_d,dest_ma,sctg_n
258,3,1333,3,1258,1310,0,0,0,126.6,37,336,6,California,CA,348,48,Texas,TX,206,8
259,4,47,1,1858,1886,0,0,0,46.5,37,336,49,Utah,UT,482,24,Maryland,MD,47900,8
260,3,1234,21,1050,1236,0,0,0,122.1,37,334,36,New York,NY,99999,20,Kansas,KS,99999,8
261,3,32,1,19,590,0,1,0,724.9,37,4238,13,Georgia,GA,122,13,Georgia,GA,122,8
262,4,1047,2,1166,1381,0,0,0,501.0,37,334,50,Vermont,VT,99999,46,South Dakota,SD,99999,8
263,1,15949,49895,184,201,0,0,0,26.6,37,336,20,Kansas,KS,312,19,Iowa,IA,99999,8
264,3,7921,15,176,233,0,0,0,709.3,37,333,28,Mississippi,MS,99999,5,Arkansas,AR,99999,8
265,1,65824,328,626,785,0,0,0,11.2,37,333,6,California,CA,472,4,Arizona,AZ,38060,8
266,1,12729,38729,1412,1639,0,0,0,66.1,37,332,42,Pennsylvania,PA,430,48,Texas,TX,99999,8
267,3,175,6,10,14,0,0,0,2261.0,37,4238,6,California,CA,348,6,California,CA,348,8
268,4,54,1,19,653,0,1,0,711.8,37,4238,13,Georgia,GA,122,13,Georgia,GA,122,8
269,3,41699,8,895,1075,0,0,0,14.9,37,334,27,Minnesota,MN,378,42,Pennsylvania,PA,99999,8
270,3,830,34,111,149,0,0,0,565.1,37,334,24,Maryland,MD,47900,42,Pennsylvania,PA,99999,8
271,3,1291,4,1447,1615,0,0,0,55.3,37,336,8,Colorado,CO,216,24,Maryland,MD,99999,8
272,3,1066,2,1239,1467,0,0,0,133.8,37,333,33,New Hampshire,NH,148,12,Florida,FL,45300,8
273,2,65713,603,26,29,0,0,0,36.8,37,332,24,Maryland,MD,12580,24,Maryland,MD,12580,8
274,3,381729,81,1009,1380,0,0,0,27.2,37,336,20,Kansas,KS,556,12,Florida,FL,300,8
275,4,10270,286,938,1238,0,1,0,737.5,37,4238,12,Florida,FL,370,51,Virginia,VA,47900,8
276,2,35708,9,3,4,0,0,0,81.0,37,334,6,California,CA,348,6,California,CA,348,8
277,3,154,41,2222,2559,0,0,0,384.6,37,332,6,California,CA,348,12,Florida,FL,99999,8
278,1,321,2,680,868,0,0,0,206.1,37,551114,28,Mississippi,MS,99999,54,West Virginia,WV,99999,8
279,4,5410,11,408,429,0,0,0,889.8,37,4238,26,Michigan,MI,266,42,Pennsylvania,PA,430,8
280,3,337,1,2197,2565,0,0,0,32.3,37,332,6,California,CA,348,45,South Carolina,SC,16700,8
281,3,1,1,34,138,0,1,0,11177.6,37,336,53,Washington,WA,500,53,Washington,WA,500,8
282,3,119,1,15,18,0,0,0,56.8,37,334,20,Kansas,KS,556,20,Kansas,KS,556,8
283,3,21,1,193,208,0,0,0,832.5,37,4238,6,California,CA,260,6,California,CA,348,8
284,3,2550,6,2132,2486,0,0,0,38.0,37,336,34,New Jersey,NJ,408,4,Arizona,AZ,536,8
285,3,47,22,833,1825,0,1,0,24.3,37,336,12,Florida,FL,45300,51,Virginia,VA,47900,8
286,4,15689,114,1554,1577,0,0,0,38.5,37,336,29,Missouri,MO,476,6,California,CA,41740,8
287,4,251505,21682,550,756,0,1,0,49.4,37,336,39,Ohio,OH,212,36,New York,NY,408,8
288,3,23,3,556,774,0,0,0,1279.6,37,4238,48,Texas,TX,206,35,New Mexico,NM,99999,8
289,4,909,10,1101,1706,0,1,0,644.2,37,4238,12,Florida,FL,370,34,New Jersey,NJ,408,8
290,4,18314,34,1240,1292,0,0,0,24.9,37,313,48,Texas,TX,41700,26,Michigan,MI,220,8
291,3,10899,22,3,3,0,0,0,61.7,37,336,6,California,CA,488,6,California,CA,488,8
292,3,79709,9,12,14,0,0,0,130.4,37,334,12,Florida,FL,370,12,Florida,FL,370,8
293,1,19510,77,40,44,0,0,0,58.5,37,326,39,Ohio,OH,212,39,Ohio,OH,178,8
294,1,36608,161,145,184,0,0,0,34.6,37,4238,1,Alabama,AL,99999,21,Kentucky,KY,99999,8
295,3,294,36,365,449,0,0,0,6.4,37,336,31,Nebraska,NE,420,17,Illinois,IL,476,8
296,4,3901,5,2196,2222,0,0,0,60.2,37,332,45,South Carolina,SC,16700,6,California,CA,348,8
297,4,419,3,31,302,0,1,0,1838.8,37,4238,6,California,CA,348,6,California,CA,348,8
298,4,489,4,13,151,0,1,0,715.3,37,4238,53,Washington,WA,500,53,Washington,WA,500,8
299,3,24814,16,875,1063,0,0,0,305.0,37,336,12,Florida,FL,370,39,Ohio,OH,178,8
300,3,10694,11,285,365,0,0,0,99.8,37,336,51,Virginia,VA,47900,37,North Carolina,NC,99999,8
301,3,17343,11,139,161,0,0,0,218.0,37,332,18,Indiana,IN,258,39,Ohio,OH,178,8
302,3,362,2,962,1214,0,0,0,654.7,37,336,39,Ohio,OH,212,48,Texas,TX,288,8
303,3,6838,43,5,656,0,1,0,79.8,37,4238,47,Tennessee,TN,368,47,Tennessee,TN,368,8
304,3,2671,14,579,738,0,0,0,112.1,37,336,8,Colorado,CO,216,40,Oklahoma,OK,538,8
305,1,5,1,2121,2462,0,0,0,488.5,37,333,6,California,CA,348,13,Georgia,GA,496,8
306,1,14084,42851,1092,1267,0,0,0,41.8,37,332,42,Pennsylvania,PA,430,48,Texas,TX,206,8
307,4,194658,5,2615,2635,0,0,0,92.6,37,334,6,California,CA,348,25,Massachusetts,MA,148,8
308,3,78,9,1869,2209,0,0,0,2432.2,37,333,6,California,CA,348,26,Michigan,MI,266,8
309,1,113451,273,159,180,0,0,0,72.1,37,334,12,Florida,FL,99999,12,Florida,FL,370,8
310,4,656,2,2469,2482,0,0,0,385.0,37,336,6,California,CA,348,36,New York,NY,408,8
311,3,10635,6,8,14,0,0,0,64.3,37,326,39,Ohio,OH,178,39,Ohio,OH,178,8
312,1,4895,37,636,762,0,0,0,1425.5,37,336,12,Florida,FL,99999,48,Texas,TX,206,8
313,3,3434,5,521,732,0,0,0,71.6,37,333,26,Michigan,MI,220,50,Vermont,VT,99999,8
314,3,506,1,936,1213,0,0,0,159.1,37,4238,12,Florida,FL,370,22,Louisiana,LA,99999,8
315,3,461,2,10,466,0,1,0,203.5,37,4238,17,Illinois,IL,176,17,Illinois,IL,176,8
316,3,6318,6,630,794,0,0,0,131.7,37,4238,12,Florida,FL,99999,48,Texas,TX,204,8
317,3,106,9,424,532,0,0,0,621.2,37,336,17,Illinois,IL,476,26,Michigan,MI,220,8
318,3,46,36,161,201,0,0,0,31.2,37,336,9,Connecticut,CT,408,36,New York,NY,99999,8
319,3,337,8,314,378,0,0,0,267.7,37,332,39,Ohio,OH,184,36,New York,NY,99999,8
320,3,14,1,367,413,0,0,0,783.6,37,335,47,Tennessee,TN,400,5,Arkansas,AR,99999,8
321,5,490245,378260,1620,2064,0,0,0,9.6,37,336,5,Arkansas,AR,99999,6,California,CA,99999,8
322,3,5255,11,588,818,0,0,0,186.1,37,332,12,Florida,FL,300,47,Tennessee,TN,368,8
323,3,1071,1,2715,3393,0,0,0,182.6,37,332,53,Washington,WA,500,12,Florida,FL,370,8
324,3,51,5,2083,2403,0,0,0,2472.7,37,333,6,California,CA,348,39,Ohio,OH,184,8
325,2,1722,15,12,15,0,0,0,2129.8,37,336,22,Louisiana,LA,99999,22,Louisiana,LA,99999,8
326,3,6243,12,1017,1200,0,0,0,289.3,37,334,36,New York,NY,99999,20,Kansas,KS,312,8
327,4,713,2,834,1225,0,0,0,71.6,37,326,54,West Virginia,WV,99999,12,Florida,FL,370,8
328,3,734,12,2157,2522,0,0,0,3444.3,37,4238,6,California,CA,348,13,Georgia,GA,496,8
329,5,6106,14167,498,768,0,0,0,324.7,37,4239,5,Arkansas,AR,99999,31,Nebraska,NE,420,8
330,3,3275,13,584,686,0,0,0,7.0,37,326,49,Utah,UT,482,6,California,CA,348,8
331,3,3349,1,2318,2775,0,0,0,27.7,37,336,12,Florida,FL,370,6,California,CA,348,8
332,3,1690,2,10,150,0,1,0,36.4,37,4238,6,California,CA,348,6,California,CA,348,8
333,3,4168,5,2089,2521,0,0,0,83.0,37,332,16,Idaho,ID,99999,45,South Carolina,SC,16700,8
334,4,1046,1,1735,1758,0,0,0,154.8,37,4238,12,Florida,FL,370,8,Colorado,CO,216,8
335,1,269,5,175,198,0,0,0,121.5,37,332,29,Missouri,MO,312,20,Kansas,KS,556,8
336,3,1518,5,270,414,0,0,0,309.8,37,336,36,New York,NY,160,34,New Jersey,NJ,428,8
337,3,180,2,28,375,0,1,0,2837.3,37,336,24,Maryland,MD,47900,51,Virginia,VA,47900,8
338,1,18427,49210,116,122,0,0,0,26.7,37,336,20,Kansas,KS,312,20,Kansas,KS,99999,8
339,3,4801,2,97,102,0,0,0,637.4,37,4238,12,Florida,FL,99999,12,Florida,FL,370,8
340,3,487,9,5,10,0,1,0,106.7,37,336,12,Florida,FL,370,12,Florida,FL,370,8
341,3,7787,3,423,473,0,0,0,127.7,37,336,48,Texas,TX,41700,40,Oklahoma,OK,416,8
342,3,4525,3,26,35,0,1,0,1175.8,37,4236,12,Florida,FL,370,12,Florida,FL,370,8
343,3,102,1,81,92,0,0,0,2194.0,37,334,6,California,CA,348,6,California,CA,348,8
344,3,29,1,3,4,0,0,0,13766.6,37,4237,20,Kansas,KS,556,20,Kansas,KS,556,8
345,1,10541,664,875,1109,0,0,0,62.1,37,336,45,South Carolina,SC,273,31,Nebraska,NE,420,8
346,3,480,12,167,289,0,1,0,397.2,37,326,41,Oregon,OR,440,53,Washington,WA,500,8
347,1,559,3,1026,1133,0,0,0,147.8,37,4541,29,Missouri,MO,312,42,Pennsylvania,PA,428,8
348,3,2266,14,1029,1217,0,0,0,347.6,37,334,12,Florida,FL,99999,26,Michigan,MI,220,8
349,3,4970,58,17,122,0,1,0,74.9,37,4238,53,Washington,WA,500,53,Washington,WA,500,8
350,3,1486,6,2442,3048,0,0,0,195.0,37,332,12,Florida,FL,300,53,Washington,WA,500,8
351,3,24689,11,331,997,0,1,0,725.4,37,4238,13,Georgia,GA,122,47,Tennessee,TN,368,8
352,2,1089,259,84,93,0,0,0,85.3,37,332,26,Michigan,MI,266,26,Michigan,MI,99999,8
353,1,73158,587,630,755,0,0,0,47.9,37,334,1,Alabama,AL,99999,42,Pennsylvania,PA,99999,8
354,3,15843,32,362,534,0,1,0,385.5,37,332,4,Arizona,AZ,38060,6,California,CA,348,8
355,1,5867,2529,2048,2343,0,0,0,1090.2,37,336,42,Pennsylvania,PA,99999,6,California,CA,348,8
356,3,1641,142,234,722,0,1,0,48.8,37,336,39,Ohio,OH,212,17,Illinois,IL,176,8
357,3,404,3,1182,1336,0,0,0,622.3,37,336,6,California,CA,348,40,Oklahoma,OK,416,8
358,2,149,5,37,45,0,0,0,9585.7,37,332,6,California,CA,348,6,California,CA,348,8
359,3,274,1,175,195,0,0,0,354.9,37,4238,6,California,CA,348,6,California,CA,99999,8
360,3,2627,2,153,169,0,0,0,1068.5,37,332,6,California,CA,348,6,California,CA,41740,8
361,2,141,53,7,12,0,0,0,1719.1,37,332,9,Connecticut,CT,408,9,Connecticut,CT,408,8
362,3,4223,12,490,763,0,0,0,337.9,37,332,32,Nevada,NV,99999,53,Washington,WA,99999,8
363,3,14448,70,32,174,0,1,0,620.4,37,334,6,California,CA,348,6,California,CA,348,8
364,4,387,1,367,433,0,0,0,85.1,37,336,6,California,CA,472,6,California,CA,348,8
365,2,791,7,36,43,0,0,0,54.0,37,335,53,Washington,WA,500,53,Washington,WA,500,8
366,3,46,1,2492,2882,0,0,0,468.7,37,4238,6,California,CA,488,42,Pennsylvania,PA,428,8
367,4,1660,1,13,151,0,1,0,715.8,37,4238,53,Washington,WA,500,53,Washington,WA,500,8
368,3,13229,19,1471,1636,0,0,0,71.9,37,333,26,Michigan,MI,220,49,Utah,UT,482,8
369,3,9486,47,1426,1847,0,0,0,75.7,37,4238,53,Washington,WA,500,20,Kansas,KS,556,8
370,3,2977,8,1179,1252,0,0,0,287.1,37,334,36,New York,NY,99999,20,Kansas,KS,556,8
371,3,43637,15,709,830,0,0,0,131.7,37,4238,12,Florida,FL,99999,39,Ohio,OH,198,8
372,4,1792,14,957,2196,0,1,0,126.4,37,4238,12,Florida,FL,370,48,Texas,TX,288,8
373,3,158,14,437,516,0,0,0,43.7,37,336,39,Ohio,OH,184,9,Connecticut,CT,408,8
374,3,154,1,1209,1582,0,0,0,170.3,37,336,16,Idaho,ID,99999,20,Kansas,KS,556,8
375,4,367,1,1093,1170,0,0,0,105.5,37,336,24,Maryland,MD,47900,20,Kansas,KS,556,8
376,4,2765,8,1138,1169,0,0,0,96.7,37,335,4,Arizona,AZ,38060,53,Washington,WA,500,8
377,3,72,1,375,673,0,1,0,14202.2,37,4238,4,Arizona,AZ,38060,6,California,CA,348,8
378,3,1599,6,74,80,0,0,0,1154.4,37,4238,6,California,CA,348,6,California,CA,348,8
379,2,9393,881,9,13,0,0,0,398.1,37,336,41,Oregon,OR,440,41,Oregon,OR,440,8
380,1,64880,5098,41,50,0,0,0,83.6,37,336,6,California,CA,472,6,California,CA,472,8
381,3,995,1,1007,1185,0,0,0,78.8,37,336,12,Florida,FL,370,29,Missouri,MO,476,8
382,3,2652,8,874,1117,0,0,0,309.0,37,332,1,Alabama,AL,99999,27,Minnesota,MN,378,8
383,3,110,6,792,862,0,0,0,79.6,37,336,8,Colorado,CO,216,17,Illinois,IL,476,8
384,3,1301,1,18,1084,0,1,0,152.8,37,4238,34,New Jersey,NJ,408,36,New York,NY,408,8
385,4,373,10,13,151,0,1,0,1456.4,37,4238,53,Washington,WA,500,53,Washington,WA,500,8
386,1,8341,14,2226,2584,0,0,0,48.7,37,336,51,Virginia,VA,47900,6,California,CA,348,8
387,3,1265,11,2114,2534,0,0,0,201.5,37,331,36,New York,NY,160,6,California,CA,348,8
388,3,3662,63,1808,2030,0,0,0,203.5,37,335,8,Colorado,CO,216,25,Massachusetts,MA,148,8
389,4,1210,6,31,136,0,1,0,868.9,37,334,53,Washington,WA,500,53,Washington,WA,500,8
390,1,50191,1125,1796,2485,0,0,0,402.0,37,336,53,Washington,WA,500,48,Texas,TX,41700,8
391,1,2967181,40269,1005,1164,0,0,0,52.9,37,336,42,Pennsylvania,PA,430,12,Florida,FL,370,8
392,3,5262,42,1499,1755,0,0,0,25.2,37,313,48,Texas,TX,41700,34,New Jersey,NJ,428,8
393,4,3214,14,1204,1231,0,0,0,560.5,37,4238,12,Florida,FL,370,25,Massachusetts,MA,99999,8
394,3,423,5,286,318,0,0,0,141.4,37,332,12,Florida,FL,300,12,Florida,FL,370,8
395,1,3063,4594,7,8,0,0,0,94.0,37,336,20,Kansas,KS,312,20,Kansas,KS,312,8
396,3,584,11,1052,1187,0,0,0,125.6,37,336,36,New York,NY,160,20,Kansas,KS,556,8
397,2,443,151,10,13,0,0,0,293.2,37,336,20,Kansas,KS,556,20,Kansas,KS,556,8
398,3,14591,22,1108,1662,0,0,0,122.2,37,336,48,Texas,TX,41700,49,Utah,UT,482,8
399,3,1424,17,992,1149,0,0,0,1970.7,37,336,12,Florida,FL,370,42,Pennsylvania,PA,99999,8
400,3,257,1,13,20,0,0,0,13836.1,37,4237,20,Kansas,KS,556,20,Kansas,KS,556,8
401,4,39317,519,789,1316,0,1,0,153.0,37,327,1,Alabama,AL,99999,34,New Jersey,NJ,408,8
402,3,76918,113,2215,2817,0,0,0,203.3,37,334,37,North Carolina,NC,99999,53,Washington,WA,500,8
403,2,15771,32,99,107,0,0,0,17.1,37,336,4,Arizona,AZ,536,4,Arizona,AZ,38060,8
404,3,8787,94,997,1352,0,0,0,188.6,37,332,12,Florida,FL,45300,40,Oklahoma,OK,416,8
405,1,36255,78208,830,1037,0,1,0,46.4,37,331,20,Kansas,KS,312,48,Texas,TX,238,8
406,1,6687,2823,594,733,0,0,0,3792.3,37,336,39,Ohio,OH,184,5,Arkansas,AR,99999,8
407,1,932067,238,1892,2201,0,0,0,174.9,37,336,6,California,CA,348,1,Alabama,AL,99999,8
408,3,351,18,5,8,0,0,0,494.7,37,332,20,Kansas,KS,556,20,Kansas,KS,556,8
409,3,12931,5,1006,1189,0,0,0,636.9,37,332,6,California,CA,348,53,Washington,WA,500,8
410,2,606,75,38,42,0,0,0,389.3,37,332,48,Texas,TX,206,48,Texas,TX,206,8
411,3,381,4,384,442,0,0,0,4119.3,37,4238,13,Georgia,GA,122,12,Florida,FL,422,8
412,3,248,1,570,671,0,0,0,51.2,37,334,47,Tennessee,TN,99999,24,Maryland,MD,47900,8
413,3,1310,48,1578,1876,0,0,0,64.6,37,336,6,California,CA,488,48,Texas,TX,204,8
414,2,449,1,43,53,0,0,0,4040.2,37,4238,20,Kansas,KS,556,20,Kansas,KS,99999,8
415,1,27695,54,1970,2270,0,0,0,348.0,37,336,4,Arizona,AZ,38060,42,Pennsylvania,PA,99999,8
416,3,692,1,211,836,0,1,0,49.4,37,334,47,Tennessee,TN,99999,47,Tennessee,TN,368,8
417,3,2074,1,709,1211,0,1,0,191.4,37,4238,17,Illinois,IL,176,34,New Jersey,NJ,408,8
418,3,152,11,116,140,0,0,0,32.5,37,336,42,Pennsylvania,PA,428,36,New York,NY,408,8
419,4,1570,1,549,685,0,0,0,198.1,37,336,39,Ohio,OH,184,37,North Carolina,NC,99999,8
420,3,2005,2,906,1031,0,0,0,194.4,37,336,39,Ohio,OH,184,20,Kansas,KS,556,8
421,4,23001,41,1789,1932,0,0,0,191.8,37,336,4,Arizona,AZ,38060,13,Georgia,GA,496,8
422,3,141,12,9,1074,0,1,0,254.6,37,332,6,California,CA,348,6,California,CA,348,8
423,4,1451,2,2643,2678,0,0,0,771.0,37,4238,6,California,CA,348,15,Hawaii,HI,99999,8
424,3,697,9,381,419,0,0,0,143.0,37,332,12,Florida,FL,300,1,Alabama,AL,380,8
425,3,2268,3,76,84,0,0,0,149.0,37,334,12,Florida,FL,370,12,Florida,FL,370,8
426,4,951,3,849,1674,0,1,0,606.3,37,339,44,Rhode Island,RI,148,17,Illinois,IL,176,8
427,3,26793,49,10,715,0,1,0,1196.7,37,4238,13,Georgia,GA,122,13,Georgia,GA,122,8
428,1,19593,89,453,573,0,0,0,48.8,37,336,42,Pennsylvania,PA,430,55,Wisconsin,WI,376,8
429,3,38781,18,10,1672,0,1,0,158.4,37,4238,6,California,CA,348,6,California,CA,348,8
430,3,2007,17,87,111,0,0,0,132.8,37,332,4,Arizona,AZ,99999,4,Arizona,AZ,38060,8
431,3,22056,5,13,19,0,0,0,334.0,37,332,9,Connecticut,CT,25540,9,Connecticut,CT,25540,8
432,1,18767,360,42,54,0,1,0,220.4,37,332,6,California,CA,348,6,California,CA,348,8
433,3,5938,5,90,100,0,0,0,73.2,37,4238,48,Texas,TX,12420,48,Texas,TX,41700,8
434,3,6952,1,1725,2076,0,0,0,155.8,37,334,17,Illinois,IL,176,6,California,CA,41740,8
435,1,36173,190,751,896,0,0,0,58.6,37,336,25,Massachusetts,MA,148,21,Kentucky,KY,178,8
436,3,309,1,31,39,0,0,0,265.0,37,332,34,New Jersey,NJ,408,36,New York,NY,408,8
437,1,27716,1869,794,938,0,0,0,185.5,37,336,48,Texas,TX,99999,12,Florida,FL,300,8
438,1,22133,6579,247,336,0,0,0,140.0,37,332,55,Wisconsin,WI,376,18,Indiana,IN,294,8
439,1,90,41,8,8,0,0,0,156.0,37,314,17,Illinois,IL,476,17,Illinois,IL,476,8
440,1,7369,1001,56,66,0,0,0,342.2,37,336,24,Maryland,MD,12580,10,Delaware,DE,428,8
441,4,4914,5,735,749,0,0,0,1089.5,37,336,6,California,CA,348,48,Texas,TX,238,8
442,1,3401,255,362,448,0,0,0,263.9,37,332,1,Alabama,AL,99999,13,Georgia,GA,496,8
443,3,521,7,1019,1158,0,0,0,772.0,37,332,39,Ohio,OH,184,12,Florida,FL,370,8
444,4,2016,3,1172,1226,0,0,0,352.0,37,4238,6,California,CA,348,20,Kansas,KS,556,8
445,1,289,115,645,781,0,0,0,109.0,37,326,39,Ohio,OH,178,25,Massachusetts,MA,99999,8
446,2,13625,44,29,34,0,0,0,1128.2,37,336,53,Washington,WA,500,53,Washington,WA,500,8
447,4,6439,219,1307,1317,0,0,0,709.5,37,4238,53,Washington,WA,500,2,Alaska,AK,99999,8
448,1,946,5,654,754,0,0,0,132.5,37,332,18,Indiana,IN,176,28,Mississippi,MS,99999,8
449,1,83992,255,1541,1802,0,0,0,60.6,37,336,6,California,CA,348,29,Missouri,MO,476,8
450,4,185,42,2472,2523,0,0,0,2754.6,37,4238,6,California,CA,348,36,New York,NY,408,8
451,3,1225,2,54,62,0,0,0,739.3,37,334,48,Texas,TX,206,48,Texas,TX,206,8
452,4,151851,854,1241,1285,0,0,0,19.7,37,336,4,Arizona,AZ,536,53,Washington,WA,500,8
453,3,247,3,907,1149,0,0,0,1167.3,37,4238,13,Georgia,GA,122,27,Minnesota,MN,378,8
454,3,676,2,29,112,0,1,0,380.2,37,332,9,Connecticut,CT,25540,9,Connecticut,CT,25540,8
455,4,9707,6,1161,1216,0,0,0,43.0,37,336,12,Florida,FL,370,9,Connecticut,CT,25540,8
456,3,74,12,247,307,0,0,0,45.1,37,339,16,Idaho,ID,99999,41,Oregon,OR,99999,8
457,2,2408,17,4,4,0,0,0,488.2,37,332,6,California,CA,348,6,California,CA,348,8
458,3,2213,17,1493,1533,0,0,0,113.4,37,336,8,Colorado,CO,216,42,Pennsylvania,PA,99999,8
459,3,9427,33,880,1027,0,0,0,443.3,37,332,36,New York,NY,408,12,Florida,FL,300,8
460,3,3525,12,242,288,0,1,0,596.6,37,336,9,Connecticut,CT,408,36,New York,NY,99999,8
461,1,37895,663,476,557,0,0,0,50.7,37,4238,47,Tennessee,TN,368,17,Illinois,IL,176,8
462,3,3858,52,398,884,0,1,0,233.7,37,339,37,North Carolina,NC,99999,34,New Jersey,NJ,408,8
463,4,812,1,625,1268,0,1,0,856.3,37,4238,48,Texas,TX,41700,47,Tennessee,TN,368,8
464,1,11,1,1195,1314,0,0,0,994.6,37,336,36,New York,NY,408,31,Nebraska,NE,99999,8
465,4,545,5,1335,1434,0,0,0,33.6,37,4238,50,Vermont,VT,99999,12,Florida,FL,99999,8
466,4,663,2,2405,2466,0,0,0,63.5,37,336,34,New Jersey,NJ,408,6,California,CA,41740,8
467,1,21561,1441,101,126,0,0,0,14.1,37,336,48,Texas,TX,204,48,Texas,TX,99999,8
468,1,3041,2,1460,1684,0,0,0,89.2,37,332,9,Connecticut,CT,25540,48,Texas,TX,206,8
469,3,2567,6,364,383,0,0,0,85.6,37,332,4,Arizona,AZ,38060,6,California,CA,348,8
470,3,2008,2,16,20,0,0,0,16.5,37,336,4,Arizona,AZ,536,4,Arizona,AZ,536,8
471,3,718,17,47,60,0,0,0,1544.6,37,332,13,Georgia,GA,99999,13,Georgia,GA,99999,8
472,3,428,4,1741,2124,0,0,0,192.3,37,326,41,Oregon,OR,440,29,Missouri,MO,476,8
473,3,5260,11,4751,4865,0,0,0,99.4,37,314,12,Florida,FL,422,15,Hawaii,HI,46520,8
474,2,237,1,24,29,0,0,0,229.5,37,332,2,Alaska,AK,99999,2,Alaska,AK,99999,8
475,3,1751,33,4,4,0,0,0,246.4,37,336,6,California,CA,348,6,California,CA,348,8
476,3,3944,32,156,205,0,0,0,99.5,37,332,37,North Carolina,NC,450,37,North Carolina,NC,172,8
477,2,2448,22,51,60,0,0,0,397.4,37,332,53,Washington,WA,500,53,Washington,WA,500,8
478,4,1781,14,672,856,0,0,0,662.4,37,4239,29,Missouri,MO,99999,56,Wyoming,WY,99999,8
479,3,149106,81,967,1400,0,0,0,6.8,37,326,49,Utah,UT,482,48,Texas,TX,206,8
480,2,937,186,38,42,0,0,0,487.0,37,332,48,Texas,TX,206,48,Texas,TX,206,8
481,3,6092,16,110,125,0,0,0,178.3,37,4238,6,California,CA,348,6,California,CA,41740,8
482,1,1635,610,216,272,0,0,0,40.3,37,336,54,West Virginia,WV,99999,39,Ohio,OH,184,8
483,1,103978,1049,1202,1385,0,0,0,649.2,37,332,48,Texas,TX,99999,34,New Jersey,NJ,428,8
484,3,27567,5,2199,2554,0,0,0,62.9,37,333,4,Arizona,AZ,38060,9,Connecticut,CT,408,8
485,2,2998,9,5,5,0,0,0,39.8,37,336,13,Georgia,GA,496,13,Georgia,GA,496,8
486,1,3531,189,1710,2306,0,0,0,21.1,37,336,53,Washington,WA,440,48,Texas,TX,12420,8
487,2,21847,546,13,21,0,0,0,506.3,37,332,29,Missouri,MO,476,29,Missouri,MO,476,8
488,3,276,2,28,41,0,1,0,68.3,37,4238,12,Florida,FL,370,12,Florida,FL,370,8
489,3,3353,53,5,8,0,0,0,493.5,37,332,20,Kansas,KS,556,20,Kansas,KS,556,8
490,2,468,11,13,16,0,0,0,249.6,37,332,9,Connecticut,CT,408,9,Connecticut,CT,408,8
491,3,49507,38,1501,1929,0,0,0,72.6,37,334,20,Kansas,KS,312,53,Washington,WA,500,8
492,3,1043,2,2434,3028,0,1,0,6.4,37,4238,9,Connecticut,CT,408,53,Washington,WA,99999,8
493,4,46,12,804,1826,0,1,0,19.7,37,336,4,Arizona,AZ,536,48,Texas,TX,206,8
494,1,14231,3202,38,46,0,0,0,38.1,37,332,48,Texas,TX,206,48,Texas,TX,206,8
495,3,102,25,772,925,0,0,0,42.2,37,336,29,Missouri,MO,476,12,Florida,FL,300,8
496,2,506,33,7,11,0,0,0,243.0,37,332,9,Connecticut,CT,25540,9,Connecticut,CT,25540,8
497,3,10510,10,2293,2352,0,0,0,14.3,37,336,32,Nevada,NV,99999,12,Florida,FL,99999,8
498,2,109,1,19,22,0,0,0,422.5,37,332,53,Washington,WA,500,53,Washington,WA,500,8
499,3,126,3,1084,1254,0,0,0,865.3,37,336,36,New York,NY,99999,31,Nebraska,NE,99999,8
500,1,14226,569,843,1039,0,0,0,739.2,37,332,48,Texas,TX,99999,12,Florida,FL,300,8
501,3,4201,7,2560,3141,0,0,0,45.0,37,333,33,New Hampshire,NH,148,6,California,CA,260,8
502,3,2824,3,584,686,0,0,0,6.9,37,326,49,Utah,UT,482,6,California,CA,348,8
503,3,93,3,999,1210,0,0,0,2161.2,37,336,22,Louisiana,LA,99999,26,Michigan,MI,220,8
504,3,2900,43,1765,2460,0,0,0,182.6,37,332,53,Washington,WA,500,48,Texas,TX,41700,8
505,1,4684,37786,970,1075,0,0,0,100.6,37,336,42,Pennsylvania,PA,99999,31,Nebraska,NE,99999,8
506,1,1856,2355,121,170,0,0,0,34.7,37,332,20,Kansas,KS,312,31,Nebraska,NE,420,8
507,3,4830,2,113,132,0,0,0,63.8,37,326,39,Ohio,OH,178,18,Indiana,IN,294,8
508,2,4509,14,28,34,0,0,0,315.3,37,326,26,Michigan,MI,266,26,Michigan,MI,266,8
509,3,9622,18,630,669,0,0,0,23.4,37,334,49,Utah,UT,482,41,Oregon,OR,440,8
510,3,958,11,975,1203,0,0,0,123.2,37,314,12,Florida,FL,422,17,Illinois,IL,176,8
511,3,713,13,529,719,0,0,0,53.2,37,332,1,Alabama,AL,99999,40,Oklahoma,OK,538,8
512,2,853,107,56,66,0,0,0,1709.2,37,332,9,Connecticut,CT,408,9,Connecticut,CT,25540,8
513,1,14,8,8,8,0,0,0,151.9,37,314,17,Illinois,IL,476,17,Illinois,IL,476,8
514,3,2066,107,3,3,0,0,0,108.1,37,336,12,Florida,FL,370,12,Florida,FL,370,8
515,3,846,14,2148,2184,0,0,0,105.5,37,333,4,Arizona,AZ,38060,36,New York,NY,408,8
516,1,15420,7,1976,2313,0,0,0,162.1,37,336,4,Arizona,AZ,38060,24,Maryland,MD,12580,8
